id,folder,title,date,reason,post_score,img_score,post_title_suggested,post_url_suggested
6787,2016-03-02 Indian Actor Sajid Khan with Air India Stowardoss Patol - 1966,Indian Actor Sajid Khan with Air India Stowardoss Patol 1966,2016-03-02,post_low_confidence,0.361,,A Family on Riverside with Boats and Village in the background - Eastern Bengal c1860's,https://www.oldindianphotos.in/2016/03/a-family-on-riverside-with-boats-and.html
6788,2016-03-02 Indian Elderly Woman with a bag of Counting Prayers,Indian Elderly Woman with a bag of Counting Prayers,2016-03-02,post_low_confidence,0.363,,A Family on Riverside with Boats and Village in the background - Eastern Bengal c1860's,https://www.oldindianphotos.in/2016/03/a-family-on-riverside-with-boats-and.html
6789,"2016-03-02 Krishnabhabini Dasi Datta, the Wife of Jay Gopal Mallik -  Calcutta (Kolkata) Late 19th Century","Krishnabhabini Dasi Datta, the Wife of Jay Gopal Mallik - Calcutta (Kolkata) Late 19th Century",2016-03-02,post_low_confidence,0.380,,Bathing in the Hooghly River - Calcutta (Kolkata) c1885,https://www.oldindianphotos.in/2016/03/bathing-in-hooghly-river-calcutta.html
6791,2016-03-02 Studio Photograph of a Parsi Lady - Date Unknown,Studio Photograph of a Parsi Lady - Date Unknown,2016-03-02,post_low_confidence,0.455,,Vintage Photograph of an Indian Girl - Date Unknown,https://www.oldindianphotos.in/2014/05/vintage-photograph-of-indian-girl-date.html
6793,2016-03-02 Three Indian Men in Western Cloth - Date Unknown,Three Indian Men in Western Cloth - Date Unknown,2016-03-02,post_low_confidence,0.390,,"Well Dressed Indian Boy - Studio Photograph, Date Unknown",https://www.oldindianphotos.in/2014/08/well-dressed-indian-boy-studio.html
6794,2016-03-02 Two Indian Girl Holding Each Others Hand,Two Indian Girl Holding Each Others Hand,2016-03-02,post_low_confidence,0.368,,An Indian Lady is Holding a Canopy,https://www.oldindianphotos.in/2011/01/indian-lady-is-holding-canopy.html
6795,2016-03-02 Two Male Entertainer with Decorated Cow and Goat - Pondicherry 1880's,Two Male Entertainer with Decorated Cow and Goat - Pondicherry 1880's 1880,2016-03-02,post_low_confidence,0.414,,Waterfront View of Pondicherry - c1880's,https://www.oldindianphotos.in/2012/11/waterfront-view-of-pondicherry-c1880s.html
6797,2016-03-02 Young Marathi Boy's Thread Ceremony (Upanayana) - c1920's,Young Marathi Boy's Thread Ceremony (Upanayana) - c1920's 1920,2016-03-02,post_low_confidence,0.348,,Hindu Brahmin Caste Wedding Ceremony - India 1946,https://www.oldindianphotos.in/2011/04/hindu-brahmin-caste-wedding-ceremony.html
6801,2016-03-03 Group of People titled Kyahs Pathalipan - Date Unknown,Group of People titled Kyahs Pathalipan - Date Unknown,2016-03-03,post_low_confidence,0.365,,Group of Kashmiri Women - c1864,https://www.oldindianphotos.in/2016/03/group-of-kashmiri-women-c1864.html
6802,"2016-03-03 Group of Soldiers, Possibly in India - Date Unknown","Group of Soldiers, Possibly in India - Date Unknown",2016-03-03,post_low_confidence,0.393,,Group of Kashmiri Women - c1864,https://www.oldindianphotos.in/2016/03/group-of-kashmiri-women-c1864.html
6803,"2016-03-03 Group of Soldiers, Possibly in India - Date Unknown","Group of Soldiers, Possibly in India - Date Unknown",2016-03-03,post_low_confidence,0.393,,Group of Kashmiri Women - c1864,https://www.oldindianphotos.in/2016/03/group-of-kashmiri-women-c1864.html
6804,2016-03-03 Group of Tribal Hill People - Date Unknown,Group of Tribal Hill People - Date Unknown,2016-03-03,post_low_confidence,0.398,,Group of Kashmiri Women - c1864,https://www.oldindianphotos.in/2016/03/group-of-kashmiri-women-c1864.html
6805,2016-03-03 Group of Tribal People - Date Unknown,Group of Tribal People - Date Unknown,2016-03-03,post_low_confidence,0.425,,Group of Kashmiri Women - c1864,https://www.oldindianphotos.in/2016/03/group-of-kashmiri-women-c1864.html
6806,"2016-03-03 Interior view of Messr Wilson & Cos Office in Madras (Chennai), India - 1907","Interior view of Messr Wilson & Cos Office in Madras (Chennai), India 1907",2016-03-03,post_low_confidence,0.364,,View of ships on the Hooghly River - Calcutta (Kolkata) c1870's,https://www.oldindianphotos.in/2016/03/view-of-ships-on-hooghly-river-calcutta.html
6807,"2016-03-03 Kachari, Tibetan Origin - Assam, c1860's","Kachari, Tibetan Origin - Assam, c1860's 1860",2016-03-03,post_low_confidence,0.432,,Kassimpore Village in Bengal - c1860,https://www.oldindianphotos.in/2016/03/kassimpore-village-in-bengal-c1860.html
6810,"2016-03-03 Photographs of Ascetics or sadhus in Calcutta (Kolkata), Possibly Pilgrims to a Festival (Gangasagar Mela?) - c1912-14","Photographs of Ascetics or sadhus in Calcutta (Kolkata), Possibly Pilgrims to a Festival (Gangasagar Mela?) - c1912-14 1912",2016-03-03,post_low_confidence,0.464,,View of ships on the Hooghly River - Calcutta (Kolkata) c1870's,https://www.oldindianphotos.in/2016/03/view-of-ships-on-hooghly-river-calcutta.html
6811,"2016-03-03 Photographs of Ascetics or sadhus in Calcutta (Kolkata), Possibly Pilgrims to a Festival (Gangasagar Mela?) - c1912-14","Photographs of Ascetics or sadhus in Calcutta (Kolkata), Possibly Pilgrims to a Festival (Gangasagar Mela?) - c1912-14 1912",2016-03-03,post_low_confidence,0.464,,View of ships on the Hooghly River - Calcutta (Kolkata) c1870's,https://www.oldindianphotos.in/2016/03/view-of-ships-on-hooghly-river-calcutta.html
6812,"2016-03-03 Photographs of Ascetics or sadhus in Calcutta (Kolkata), Possibly Pilgrims to a Festival (Gangasagar Mela?) - c1912-14","Photographs of Ascetics or sadhus in Calcutta (Kolkata), Possibly Pilgrims to a Festival (Gangasagar Mela?) - c1912-14 1912",2016-03-03,post_low_confidence,0.464,,View of ships on the Hooghly River - Calcutta (Kolkata) c1870's,https://www.oldindianphotos.in/2016/03/view-of-ships-on-hooghly-river-calcutta.html
6813,"2016-03-03 Photographs of Ascetics or sadhus in Calcutta (Kolkata), Possibly Pilgrims to a Festival (Gangasagar Mela?) - c1912-14","Photographs of Ascetics or sadhus in Calcutta (Kolkata), Possibly Pilgrims to a Festival (Gangasagar Mela?) - c1912-14 1912",2016-03-03,post_low_confidence,0.464,,View of ships on the Hooghly River - Calcutta (Kolkata) c1870's,https://www.oldindianphotos.in/2016/03/view-of-ships-on-hooghly-river-calcutta.html
6814,2016-03-03 Rabindranah Tagore with Lady Ranu Mookerjee,Rabindranah Tagore with Lady Ranu Mookerjee,2016-03-03,post_low_confidence,0.350,,Group of Leatherworkers Posed with the Tools of their Trade - Eastern Bengal c1860,https://www.oldindianphotos.in/2016/03/group-of-leatherworkers-posed-with.html
6815,"2016-03-03 Rathindranath Tagore, Elder Son of Rabindranath Tagore","Rathindranath Tagore, Elder Son of Rabindranath Tagore",2016-03-03,post_low_confidence,0.338,,Rabindranath Tagore in Berlin - 1930,https://www.oldindianphotos.in/2010/05/rabindranath-tagore-in-berlin-1930.html
6816,"2016-03-03 Street scene outside the east gate of Jagannath Temple, Puri, Orissa - c1912-14","Street scene outside the east gate of Jagannath Temple, Puri, Orissa - c1912-14 1912",2016-03-03,post_low_confidence,0.442,,"Chandni Chowk, the Main Street in Delhi - c1860's",https://www.oldindianphotos.in/2016/02/chandni-chowk-main-street-in-delhi.html
6817,"2016-03-03 US Soldier Vaden Carney (L) and Pam Rumbold, taking a romantic boat ride in Kashmir - 1943","US Soldier Vaden Carney (L) and Pam Rumbold, taking a romantic boat ride in Kashmir 1943",2016-03-03,post_low_confidence,0.349,,"View of Shipping Vessels and Ghats on the River Hooghly, Calcutta (Kolkata) 1885",https://www.oldindianphotos.in/2016/03/view-of-shipping-vessels-and-ghats-on.html
6818,"2016-03-03 US Soldier Vaden Carney (L) and Pam Rumbold, taking a romantic boat ride in Kashmir - 1943","US Soldier Vaden Carney (L) and Pam Rumbold, taking a romantic boat ride in Kashmir 1943",2016-03-03,post_low_confidence,0.349,,"View of Shipping Vessels and Ghats on the River Hooghly, Calcutta (Kolkata) 1885",https://www.oldindianphotos.in/2016/03/view-of-shipping-vessels-and-ghats-on.html
6819,"2016-03-03 US Soldier Vaden Carney (L) and Pam Rumbold, taking a romantic boat ride in Kashmir - 1943","US Soldier Vaden Carney (L) and Pam Rumbold, taking a romantic boat ride in Kashmir 1943",2016-03-03,post_low_confidence,0.349,,"View of Shipping Vessels and Ghats on the River Hooghly, Calcutta (Kolkata) 1885",https://www.oldindianphotos.in/2016/03/view-of-shipping-vessels-and-ghats-on.html
6827,2016-03-03 Various Vintage Photographs of Indian Holy Men (Sadhu),Various Vintage Photographs of Indian Holy Men (Sadhu),2016-03-03,post_low_confidence,0.435,,Vintage Photographs of Newly Wed Indian Couples,https://www.oldindianphotos.in/2011/01/vintage-photographs-of-newly-wed-indian.html
6828,2016-03-03 Various Vintage Photographs of Indian Holy Men (Sadhu),Various Vintage Photographs of Indian Holy Men (Sadhu),2016-03-03,post_low_confidence,0.435,,Vintage Photographs of Newly Wed Indian Couples,https://www.oldindianphotos.in/2011/01/vintage-photographs-of-newly-wed-indian.html
6829,2016-03-03 Various Vintage Photographs of Indian Holy Men (Sadhu),Various Vintage Photographs of Indian Holy Men (Sadhu),2016-03-03,post_low_confidence,0.435,,Vintage Photographs of Newly Wed Indian Couples,https://www.oldindianphotos.in/2011/01/vintage-photographs-of-newly-wed-indian.html
6830,2016-03-03 Various Vintage Photographs of Indian Holy Men (Sadhu),Various Vintage Photographs of Indian Holy Men (Sadhu),2016-03-03,post_low_confidence,0.435,,Vintage Photographs of Newly Wed Indian Couples,https://www.oldindianphotos.in/2011/01/vintage-photographs-of-newly-wed-indian.html
6831,2016-03-03 Various Vintage Photographs of Indian Holy Men (Sadhu),Various Vintage Photographs of Indian Holy Men (Sadhu),2016-03-03,post_low_confidence,0.435,,Vintage Photographs of Newly Wed Indian Couples,https://www.oldindianphotos.in/2011/01/vintage-photographs-of-newly-wed-indian.html
6832,2016-03-03 Various Vintage Photographs of Indian Holy Men (Sadhu),Various Vintage Photographs of Indian Holy Men (Sadhu),2016-03-03,post_low_confidence,0.435,,Vintage Photographs of Newly Wed Indian Couples,https://www.oldindianphotos.in/2011/01/vintage-photographs-of-newly-wed-indian.html
6833,2016-03-03 Various Vintage Photographs of Indian Holy Men (Sadhu),Various Vintage Photographs of Indian Holy Men (Sadhu),2016-03-03,post_low_confidence,0.435,,Vintage Photographs of Newly Wed Indian Couples,https://www.oldindianphotos.in/2011/01/vintage-photographs-of-newly-wed-indian.html
6834,"2016-03-03 View of three men with two bears, a goat and two monkeys - Date unknown","View of three men with two bears, a goat and two monkeys - Date unknown",2016-03-03,post_low_confidence,0.408,,Village Scene in Bengal with Men and Women Engaged in Various Tasks - c1860,https://www.oldindianphotos.in/2016/03/village-scene-in-bengal-with-men-and.html
6836,2016-03-04 A Tamil Girl from Ceylon (Sri Lanka) - 1912,A Tamil Girl from Ceylon (Sri Lanka) 1912,2016-03-04,post_low_confidence,0.461,,Portrait of a Tamil Coolie Woman - Ceylon (Sri Lanka),https://www.oldindianphotos.in/2011/03/portrait-of-tamil-coolie-woman-ceylon.html
6838,2016-03-04 Food and Agricultural Minister Dr Rajendra Prasad During a Radio Broadcast in December 1947,Food and Agricultural Minister Dr Rajendra Prasad During a Radio Broadcast in December 1947,2016-03-04,post_low_confidence,0.322,,A Family on Riverside with Boats and Village in the background - Eastern Bengal c1860's,https://www.oldindianphotos.in/2016/03/a-family-on-riverside-with-boats-and.html
6842,2016-03-04 Indian Holy Men (Sadhu) at The Chowk - Faizabad c1880's,Indian Holy Men (Sadhu) at The Chowk - Faizabad c1880's 1880,2016-03-04,post_low_confidence,0.434,,Two Indian Holy Men (Sadhu) with Musicians,https://www.oldindianphotos.in/2013/01/two-indian-holy-men-sadhu-with-musicians.html
6843,2016-03-04 Indian President Sarvepalli Radhakrishnan with American President John F. Kennedy - 1963,Indian President Sarvepalli Radhakrishnan with American President John F. Kennedy 1963,2016-03-04,post_low_confidence,0.414,,Indian President Sarvepalli Radhakrishnan with Australian Minister for Civil Avaiation R.W.C Swartz - July 21 1966,https://www.oldindianphotos.in/2014/04/indian-president-sarvepalli.html
6845,2016-03-04 Rawal Pindi Camp Second Cheshire Regiment - 1884,Rawal Pindi Camp Second Cheshire Regiment 1884,2016-03-04,post_low_confidence,0.328,,Group of Kashmiri Women - c1864,https://www.oldindianphotos.in/2016/03/group-of-kashmiri-women-c1864.html
6846,"2016-03-04 Sarojini Naidu plants a tree in Mehrauli, Delhi on July 23, 1947, during the Plantation Week","Sarojini Naidu plants a tree in Mehrauli, Delhi on July 23, 1947, during the Plantation Week 1947",2016-03-04,post_low_confidence,0.465,,"Chandni Chowk, the Main Street in Delhi - c1860's",https://www.oldindianphotos.in/2016/02/chandni-chowk-main-street-in-delhi.html
6852,2016-03-06 Dhyan Chand playing for India vs. France in the 1936 Olympic Hockey semi-finals,Dhyan Chand playing for India vs. France in the 1936 Olympic Hockey semi-finals 1936,2016-03-06,post_low_confidence,0.353,,A Family on Riverside with Boats and Village in the background - Eastern Bengal c1860's,https://www.oldindianphotos.in/2016/03/a-family-on-riverside-with-boats-and.html
6853,2016-03-06 Miss Gauhar Bombay (Mumbai) - Date Unknown,Miss Gauhar Bombay (Mumbai) - Date Unknown,2016-03-06,post_low_confidence,0.377,,Bengali Couple - Date Unknown,https://www.oldindianphotos.in/2010/04/bengali-couple.html
6854,2016-03-06 Morarji Desai and Jagjivan Ram,Morarji Desai and Jagjivan Ram,2016-03-06,post_low_confidence,0.360,,A Family on Riverside with Boats and Village in the background - Eastern Bengal c1860's,https://www.oldindianphotos.in/2016/03/a-family-on-riverside-with-boats-and.html
6855,2016-03-06 Riding Indian Elephant - Date Unknown,Riding Indian Elephant - Date Unknown,2016-03-06,post_low_confidence,0.432,,Vintage Photograph of an Indian Girl - Date Unknown,https://www.oldindianphotos.in/2014/05/vintage-photograph-of-indian-girl-date.html
6856,"2016-03-07 Indira Gandhi, Former Prime Minister of India, is greeted by admiers in New Delhi on her 63rd birthday (November 19). There are elections in India in January and Mrs. Gandhi is seeking to regain her old post - 1979","Indira Gandhi, Former Prime Minister of India, is greeted by admiers in New Delhi on her 63rd birthday (November 19). There are elections in India in January and Mrs. Gandhi is seeking to regain her old post 1979",2016-03-07,post_low_confidence,0.315,,Village Scene in Bengal with Men and Women Engaged in Various Tasks - c1860,https://www.oldindianphotos.in/2016/03/village-scene-in-bengal-with-men-and.html
6858,2016-03-07 Laborers Carrying Luggage by the Railway in India,Laborers Carrying Luggage by the Railway in India,2016-03-07,post_low_confidence,0.369,,"Bathing Ghat on the Hooghly River, Calcutta (Kolkata) 1885",https://www.oldindianphotos.in/2016/03/bathing-ghat-on-hooghly-river-calcutta.html
6859,2016-03-07 Manikarnika Ghat (Main Hindu Creamation Ghat) in Varanasi (Benares) - 1952,Manikarnika Ghat (Main Hindu Creamation Ghat) in Varanasi (Benares) 1952,2016-03-07,post_low_confidence,0.456,,"Manikarnika Burning Ghat - Benares (Varanasi), 1865",https://www.oldindianphotos.in/2009/02/burning-ghat-benares-varanasi-1865.html
6860,2016-03-07 Manikarnika Ghat in Varanasi (Benares). This is the Main Burning Ghat of Varanasi - 1870's,Manikarnika Ghat in Varanasi (Benares). This is the Main Burning Ghat of Varanasi - 1870's 1870,2016-03-07,post_low_confidence,0.499,,"Manikarnika Burning Ghat - Benares (Varanasi), 1865",https://www.oldindianphotos.in/2009/02/burning-ghat-benares-varanasi-1865.html
6861,2016-03-07 People Enjoying Ferris wheel in Varanasi (Benares),People Enjoying Ferris wheel in Varanasi (Benares),2016-03-07,post_low_confidence,0.471,,People visiting bathing ghat - Varanasi 1953,https://www.oldindianphotos.in/2010/05/people-visiting-bathing-ghat-varanasi.html
6862,2016-03-07 Prime Minister Indira Gandhi Chats with Defence Minister Y. B. Chavan in Jaipur During a National Meeting of the Governing Congress Party - 1966,Prime Minister Indira Gandhi Chats with Defence Minister Y. B. Chavan in Jaipur During a National Meeting of the Governing Congress Party 1966,2016-03-07,post_low_confidence,0.349,,Group of Leatherworkers Posed with the Tools of their Trade - Eastern Bengal c1860,https://www.oldindianphotos.in/2016/03/group-of-leatherworkers-posed-with.html
6863,2016-03-07 Riverside Architechture in Varanasi (Benares) - c1910,Riverside Architechture in Varanasi (Benares) - c1910 1910,2016-03-07,post_low_confidence,0.472,,River Ganges and Architectures in Benares (Varanasi) - c1890's,https://www.oldindianphotos.in/2014/04/river-ganges-and-architectures-in.html
6864,2016-03-07 The All India War memorial Arch (India Gate Delhi),The All India War memorial Arch (India Gate Delhi),2016-03-07,post_low_confidence,0.364,,"The Bengal Club, Calcutta (Kolkata) 1865",https://www.oldindianphotos.in/2016/03/the-bengal-club-calcutta-kolkata-1865.html
6870,2016-03-08 Alamgir Mosque and Adjoining Ghats in Varanasi (Benares) - c1865,Alamgir Mosque and Adjoining Ghats in Varanasi (Benares) - c1865 1865,2016-03-08,post_low_confidence,0.473,,Bathing Ghats and Temples in Benares (Varanasi) - c1880's,https://www.oldindianphotos.in/2018/03/bathing-ghats-and-temples-in-benares.html
6871,2016-03-08 Alamgir Mosque and Ghat in Varanasi (Benares) - c1910,Alamgir Mosque and Ghat in Varanasi (Benares) - c1910 1910,2016-03-08,post_low_confidence,0.497,,View of Varanasi Ghats and Architectures - c1910,https://www.oldindianphotos.in/2014/05/view-of-varanasi-ghats-and.html
6874,2016-03-08 Bridge of Boats - India 1870's,Bridge of Boats - India 1870's 1870,2016-03-08,post_low_confidence,0.393,,Group of Native People - India 1870's,https://www.oldindianphotos.in/2011/12/group-of-native-people-india-1870s.html
6875,2016-03-08 Indian Fishing Boats - c1880's,Indian Fishing Boats - c1880's 1880,2016-03-08,post_low_confidence,0.394,,South Indian Temple - c1880's,https://www.oldindianphotos.in/2012/12/south-indian-temple-c1880s.html
6876,2016-03-08 Indian Kathak Dance Performer Brijmohan Maharaj Popularly Known as Pandit Birju Maharaj,Indian Kathak Dance Performer Brijmohan Maharaj Popularly Known as Pandit Birju Maharaj,2016-03-08,post_low_confidence,0.390,,Indian Dance Vintage Photos - Part 5,https://www.oldindianphotos.in/2010/04/indian-dance-vintage-photos-part-5.html
6877,2016-03-08 International Athlete Paan Singh Tomar with his family before he turned Baagi (Dacoit),International Athlete Paan Singh Tomar with his family before he turned Baagi (Dacoit),2016-03-08,post_low_confidence,0.481,,A Family on Riverside with Boats and Village in the background - Eastern Bengal c1860's,https://www.oldindianphotos.in/2016/03/a-family-on-riverside-with-boats-and.html
6878,"2016-03-08 Rare Frescoes Found in Badami in the Bagalkot District in the north part of Karnataka, India - 1937","Rare Frescoes Found in Badami in the Bagalkot District in the north of Karnataka, India 1937",2016-03-08,post_low_confidence,0.353,,Group of Leatherworkers Posed with the Tools of their Trade - Eastern Bengal c1860,https://www.oldindianphotos.in/2016/03/group-of-leatherworkers-posed-with.html
6882,2016-03-08 The Bhakra Dam Under Construction -  July 1960,The Bhakra Dam Under Construction - July 1960,2016-03-08,post_low_confidence,0.357,,"The Bengal Club, Calcutta (Kolkata) 1865",https://www.oldindianphotos.in/2016/03/the-bengal-club-calcutta-kolkata-1865.html
6886,"2016-03-09 A rag merchant displaying his wares outside the Jama Masjid Mosque, Old Delhi - 1944","A rag merchant displaying his wares outside the Jama Masjid Mosque, Old Delhi 1944",2016-03-09,post_low_confidence,0.347,,"View of Shipping Vessels and Ghats on the River Hooghly, Calcutta (Kolkata) 1885",https://www.oldindianphotos.in/2016/03/view-of-shipping-vessels-and-ghats-on.html
6889,2016-03-09 Lord and Lady Mountbatten with Mahatma Gandhi - 1940's,Lord and Lady Mountbatten with Mahatma Gandhi - 1940's 1940,2016-03-09,post_low_confidence,0.464,,Lord and Lady Mountbatten in 1948,https://www.oldindianphotos.in/2008/12/lord-and-lady-mountbatten-in-1948.html
6890,2016-03-09 Lord and Lady Mountbatten with Mohammed Ali Jinnah - 1940's,Lord and Lady Mountbatten with Mohammed Ali Jinnah - 1940's 1940,2016-03-09,post_low_confidence,0.457,,Muhammad Ali Jinnah with Sir Stafford Cripps and Lord Pethick Lawrence - 1946,https://www.oldindianphotos.in/2012/01/muhammad-ali-jinnah-with-sir-stafford.html
7067,2016-04-04 Hindu Servant in the Drawing Room of Lady Curzon - Simla 1908,Hindu Servant in the Drawing Room of Lady Curzon - Simla 1908,2016-04-04,post_low_confidence,0.343,,"Chandranatha Shiva Temple in Hetampur, Birbhum, Bengal - 1870",https://www.oldindianphotos.in/2016/04/chandranatha-shiva-temple-in-hetampur.html
7068,2016-04-04 Maharaja Ganga Singh Bikaner - 1896,Maharaja Ganga Singh Bikaner 1896,2016-04-04,post_low_confidence,0.358,,"Maharaja Kishan Singh of Bharatpur, Rajasthan - 1902",https://www.oldindianphotos.in/2012/02/maharaja-kishan-singh-of-bharatpur.html
7069,2016-04-04 Postcard of a Beautiful Punjabi Woman - 1908,Postcard of a Beautiful Punjabi Woman 1908,2016-04-04,post_low_confidence,0.440,,Portrait of a Beautiful Indian Woman,https://www.oldindianphotos.in/2011/01/portrait-of-beautiful-indian-woman.html
7070,2016-04-04 Tamil Beautiful Girl - Vintage Postcard,Tamil Beautiful Girl - Vintage Postcard,2016-04-04,post_low_confidence,0.415,,A Bullock Bandy - Vintage Postcard,https://www.oldindianphotos.in/2011/12/bullock-bandy-vintage-postcard.html
7071,2016-04-04 Vintage Postcard of Bal Gangadhar Tilak,Vintage Postcard of Bal Gangadhar Tilak,2016-04-04,post_low_confidence,0.373,,Vintage Postcard of Indian Gypsies - Madras (Chennai),https://www.oldindianphotos.in/2011/12/vintage-postcard-of-indian-gypsies.html
7076,2016-04-08 Agra Fort and Fatehpur Sikri - 1920s,Agra Fort and Fatehpur Sikri 1920s,2016-04-08,post_low_confidence,0.483,,Agra Station - 1920s,https://www.oldindianphotos.in/2009/12/agra-station-1920s.html
7077,2016-04-08 Agra Fort and Fatehpur Sikri - 1920s,Agra Fort and Fatehpur Sikri 1920s,2016-04-08,post_low_confidence,0.483,,Agra Station - 1920s,https://www.oldindianphotos.in/2009/12/agra-station-1920s.html
7078,2016-04-08 Agra Fort and Fatehpur Sikri - 1920s,Agra Fort and Fatehpur Sikri 1920s,2016-04-08,post_low_confidence,0.483,,Agra Station - 1920s,https://www.oldindianphotos.in/2009/12/agra-station-1920s.html
7079,2016-04-08 Agra Fort and Fatehpur Sikri - 1920s,Agra Fort and Fatehpur Sikri 1920s,2016-04-08,post_low_confidence,0.483,,Agra Station - 1920s,https://www.oldindianphotos.in/2009/12/agra-station-1920s.html
7080,2016-04-08 Agra Fort and Fatehpur Sikri - 1920s,Agra Fort and Fatehpur Sikri 1920s,2016-04-08,post_low_confidence,0.483,,Agra Station - 1920s,https://www.oldindianphotos.in/2009/12/agra-station-1920s.html
7081,2016-04-08 Agra Fort and Fatehpur Sikri - 1920s,Agra Fort and Fatehpur Sikri 1920s,2016-04-08,post_low_confidence,0.483,,Agra Station - 1920s,https://www.oldindianphotos.in/2009/12/agra-station-1920s.html
7082,2016-04-08 Agra Fort and Fatehpur Sikri - 1920s,Agra Fort and Fatehpur Sikri 1920s,2016-04-08,post_low_confidence,0.483,,Agra Station - 1920s,https://www.oldindianphotos.in/2009/12/agra-station-1920s.html
7083,2016-04-08 Agra Fort and Fatehpur Sikri - 1920s,Agra Fort and Fatehpur Sikri 1920s,2016-04-08,post_low_confidence,0.483,,Agra Station - 1920s,https://www.oldindianphotos.in/2009/12/agra-station-1920s.html
7084,2016-04-08 Agra Fort and Fatehpur Sikri - 1920s,Agra Fort and Fatehpur Sikri 1920s,2016-04-08,post_low_confidence,0.483,,Agra Station - 1920s,https://www.oldindianphotos.in/2009/12/agra-station-1920s.html
7085,2016-04-08 Agra Fort and Fatehpur Sikri - 1920s,Agra Fort and Fatehpur Sikri 1920s,2016-04-08,post_low_confidence,0.483,,Agra Station - 1920s,https://www.oldindianphotos.in/2009/12/agra-station-1920s.html
7086,2016-04-08 Agra Fort and Fatehpur Sikri - 1920s,Agra Fort and Fatehpur Sikri 1920s,2016-04-08,post_low_confidence,0.483,,Agra Station - 1920s,https://www.oldindianphotos.in/2009/12/agra-station-1920s.html
7087,2016-04-08 Agra Fort and Fatehpur Sikri - 1920s,Agra Fort and Fatehpur Sikri 1920s,2016-04-08,post_low_confidence,0.483,,Agra Station - 1920s,https://www.oldindianphotos.in/2009/12/agra-station-1920s.html
7088,2016-04-08 Agra Fort and Fatehpur Sikri - 1920s,Agra Fort and Fatehpur Sikri 1920s,2016-04-08,post_low_confidence,0.483,,Agra Station - 1920s,https://www.oldindianphotos.in/2009/12/agra-station-1920s.html
7089,2016-04-08 Agra Fort and Fatehpur Sikri - 1920s,Agra Fort and Fatehpur Sikri 1920s,2016-04-08,post_low_confidence,0.483,,Agra Station - 1920s,https://www.oldindianphotos.in/2009/12/agra-station-1920s.html
7090,2016-04-08 Agra Fort and Fatehpur Sikri - 1920s,Agra Fort and Fatehpur Sikri 1920s,2016-04-08,post_low_confidence,0.483,,Agra Station - 1920s,https://www.oldindianphotos.in/2009/12/agra-station-1920s.html
7091,2016-04-08 Agra Fort and Fatehpur Sikri - 1920s,Agra Fort and Fatehpur Sikri 1920s,2016-04-08,post_low_confidence,0.483,,Agra Station - 1920s,https://www.oldindianphotos.in/2009/12/agra-station-1920s.html
7092,2016-04-08 Agra Fort and Fatehpur Sikri - 1920s,Agra Fort and Fatehpur Sikri 1920s,2016-04-08,post_low_confidence,0.483,,Agra Station - 1920s,https://www.oldindianphotos.in/2009/12/agra-station-1920s.html
7093,2016-04-08 Agra Fort and Fatehpur Sikri - 1920s,Agra Fort and Fatehpur Sikri 1920s,2016-04-08,post_low_confidence,0.483,,Agra Station - 1920s,https://www.oldindianphotos.in/2009/12/agra-station-1920s.html
7094,2016-04-08 Agra Fort and Fatehpur Sikri - 1920s,Agra Fort and Fatehpur Sikri 1920s,2016-04-08,post_low_confidence,0.483,,Agra Station - 1920s,https://www.oldindianphotos.in/2009/12/agra-station-1920s.html
7095,2016-04-08 Agra Fort and Fatehpur Sikri - 1920s,Agra Fort and Fatehpur Sikri 1920s,2016-04-08,post_low_confidence,0.483,,Agra Station - 1920s,https://www.oldindianphotos.in/2009/12/agra-station-1920s.html
7096,2016-04-08 Agra Fort and Fatehpur Sikri - 1920s,Agra Fort and Fatehpur Sikri 1920s,2016-04-08,post_low_confidence,0.483,,Agra Station - 1920s,https://www.oldindianphotos.in/2009/12/agra-station-1920s.html
7097,2016-04-08 Agra Fort and Fatehpur Sikri - 1920s,Agra Fort and Fatehpur Sikri 1920s,2016-04-08,post_low_confidence,0.483,,Agra Station - 1920s,https://www.oldindianphotos.in/2009/12/agra-station-1920s.html
7098,2016-04-08 Agra Fort and Fatehpur Sikri - 1920s,Agra Fort and Fatehpur Sikri 1920s,2016-04-08,post_low_confidence,0.483,,Agra Station - 1920s,https://www.oldindianphotos.in/2009/12/agra-station-1920s.html
7099,2016-04-08 Agra Fort and Fatehpur Sikri - 1920s,Agra Fort and Fatehpur Sikri 1920s,2016-04-08,post_low_confidence,0.483,,Agra Station - 1920s,https://www.oldindianphotos.in/2009/12/agra-station-1920s.html
7100,2016-04-08 Agra Fort and Fatehpur Sikri - 1920s,Agra Fort and Fatehpur Sikri 1920s,2016-04-08,post_low_confidence,0.483,,Agra Station - 1920s,https://www.oldindianphotos.in/2009/12/agra-station-1920s.html
7101,2016-04-08 Agra Fort and Fatehpur Sikri - 1920s,Agra Fort and Fatehpur Sikri 1920s,2016-04-08,post_low_confidence,0.483,,Agra Station - 1920s,https://www.oldindianphotos.in/2009/12/agra-station-1920s.html
7102,2016-04-08 Agra Fort and Fatehpur Sikri - 1920s,Agra Fort and Fatehpur Sikri 1920s,2016-04-08,post_low_confidence,0.483,,Agra Station - 1920s,https://www.oldindianphotos.in/2009/12/agra-station-1920s.html
